"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COL28A1",630634.503419465,-1.82165266471017,1.92906085259491,-0.944320995503973,0.345005640106564,0.999923837534591
"CECR5",4761015.3219863,0.32420151708188,0.343565538865031,0.943638055646907,0.345354638309,0.999923837534591
"CSPG4",32639.1185153311,2.71743373617282,2.88536493447088,0.941798974441043,0.34629557034682,0.999923837534591
"CAPZB",37951825.8978712,-0.168371966324261,0.178924400643254,-0.941022944433204,0.346693101194996,0.999923837534591
"PSMA5",19456267.0757293,-0.196427911673788,0.209119055455368,-0.939311394870521,0.347570889887829,0.999923837534591
"ALDH2",143399531.834972,-0.344094266028712,0.366554540233842,-0.938725969153728,0.347871456652129,0.999923837534591
"SNX2",645899.692616875,1.58604494174902,1.69057149450245,0.938170877071255,0.348156602255477,0.999923837534591
"PTGFRN",130367.710787453,-2.7017645351276,2.88536115838203,-0.936369621279096,0.349082913443039,0.999923837534591
"ATE1",588512.075601324,2.70025347594416,2.88536032255364,0.935846193918112,0.349352383668293,0.999923837534591
"AOC3",18899491.3719906,-0.311914358065505,0.333746930471727,-0.934583451073654,0.350003010823327,0.999923837534591
"EIF3C",1376876.28017015,-0.267818177250147,0.286692678017693,-0.934164691968935,0.350218945733219,0.999923837534591
"COL1A2",30034083.082599,0.321267267840346,0.344087912807666,0.933677865109793,0.350470086273364,0.999923837534591
"IGFBP7",1063090.80467529,1.99148986225825,2.13325661265779,0.933544445821303,0.350538933536058,0.999923837534591
"CD34",1000254.56663997,2.69219940429571,2.88536021147501,0.933054872521253,0.350791637503548,0.999923837534591
"HIST2H3PS2",171762295.593401,-0.112668921567829,0.120754752701244,-0.933039230733889,0.350799713257692,0.999923837534591
"TNNI1",15682780.8435801,-0.522439294898436,0.56010170041146,-0.932757916133165,0.350944974296479,0.999923837534591
"PHKA1",2667936.99757687,-1.0456469531212,1.12145109167715,-0.932405310299723,0.351127101475329,0.999923837534591
"DYNC1LI2",586105.875161081,2.15620215073826,2.31369554576696,0.931929939824258,0.351372733566937,0.999923837534591
"MYH13",19989778.7185392,-0.592342659529203,0.636410556002309,-0.930755553852023,0.351980025546959,0.999923837534591
"ACO2",538751138.271754,0.131468119432416,0.141335120982875,0.930187192809245,0.352274171773458,0.999923837534591
"SLC9A3R1",202317.925137076,2.68258838748588,2.88536082752269,0.929723714932768,0.352514152526742,0.999923837534591
"COX7C",161926311.427953,0.219291990597457,0.236242571836169,0.928249251999901,0.353278291581059,0.999923837534591
"ECI1",84596021.1233912,0.171663502011999,0.185004696520535,0.927887265785952,0.353466050619084,0.999923837534591
"GDI1",15984211.2085565,0.204371615033705,0.220388848036602,0.927322851652474,0.353758933069175,0.999923837534591
"NT5C1A",420583.256097852,-2.67495122801018,2.88536039201812,-0.927076990247041,0.353886561962872,0.999923837534591
"MXRA7",45215939.3292211,0.227544279182187,0.245480382837381,0.926934676213716,0.353960451767591,0.999923837534591
"TMEM126A",6783063.01833574,-0.4312350671485,0.465728655561664,-0.925936297882369,0.354479086362754,0.999923837534591
"TMEM201",95674.6322648682,-2.67095505250376,2.8853615359409,-0.92569164010595,0.354606253631617,0.999923837534591
"FLNB",1345922.81612067,0.359477476243653,0.388773183379826,0.924645761619953,0.355150201028874,0.999923837534591
"ARPC3",2355064.65355303,1.96232706488219,2.12388550446763,0.92393260406665,0.355521406509673,0.999923837534591
"HSD17B12",27755392.9830207,-0.168709432614587,0.183817503178318,-0.917809401702761,0.358718659273171,0.999923837534591
"HSCB",933983.972061926,-2.63559461160723,2.88536020346045,-0.913436945739507,0.361012781909848,0.999923837534591
"HEL-S-71",34957390.6709396,0.156627868454147,0.171491424571378,0.913327700470272,0.361070217867322,0.999923837534591
"TNC",209160.214699653,2.63254619008154,2.8853607832502,0.912380249071009,0.361568583043341,0.999923837534591
"PPP1CC",301029.469769055,2.6318443556272,2.88536056059734,0.912137079700826,0.361696561111759,0.999923837534591
"MCCC2",39829882.3847792,-0.227823323225345,0.249935221302615,-0.911529483671702,0.362016458061964,0.999923837534591
"MTAP",1574902.67752951,0.999169446178756,1.09810337792054,0.909904719600144,0.362872760566168,0.999923837534591
"CAPNS1",19685087.3848988,0.206154248523884,0.226641551534284,0.909604823688735,0.363030953790859,0.999923837534591
"APOD",15380774.0625413,-0.799805295161031,0.879908332403933,-0.908964338337315,0.363368950334764,0.999923837534591
"HEL60",8124932.87125135,0.269493844229428,0.296923086601937,0.907621725590905,0.364078111861238,0.999923837534591
"PBXIP1",500324.612484977,-2.32294989857055,2.56489735629995,-0.905669730940645,0.36511068835404,0.999923837534591
"RPL19",32405601.6161589,-0.264755244589594,0.292853748709241,-0.904052776365366,0.365967417183911,0.999923837534591
"DKFZp686H17246",8332672.35102603,0.746763178810056,0.826459854658088,0.903568606026239,0.366224194323601,0.999923837534591
"COL15A1",14881726.9765021,0.176640249087136,0.195535303959713,0.903367553122423,0.366330854668429,0.999923837534591
"MDH2",1434637949.90981,-0.0954546443266152,0.105681223047398,-0.903231828456452,0.366402868758856,0.999923837534591
"GNAI1",1312288.80777453,-1.53287985800973,1.70056110291172,-0.901396518704987,0.367377531724995,0.999923837534591
"AP3B1",494920.223825543,1.22528777630489,1.35952940175646,0.901258755214757,0.367450757777675,0.999923837534591
"HNRNPA3",11474944.9363906,0.275733291619575,0.306060582967666,0.900910822772318,0.367635736365693,0.999923837534591
"CD36",53756572.8135891,-0.229489051349147,0.255546226305337,-0.898033419108072,0.369167733062806,0.999923837534591
"COL4A2",17452002.5153343,-0.212226287835705,0.237313376192999,-0.894287086721604,0.371168307311876,0.999923837534591
"TIMM9",13427458.6651393,0.249197337233256,0.278820367053117,0.893755861047919,0.371452530094241,0.999923837534591
"TUBA8",23761415.7278758,-0.228801009483346,0.256613177839719,-0.891618315978517,0.372597549398404,0.999923837534591
"ECHS1",146057712.843354,-0.126200872384961,0.141636026115844,-0.891022403309601,0.372917151497009,0.999923837534591
"CACNA2D1",3303255.23565434,-0.258370096154482,0.289994942229648,-0.890946904687315,0.3729576553145,0.999923837534591
"PALLD",6077190.19716194,0.186940132537831,0.209933471397496,0.890473211791326,0.37321184623863,0.999923837534591
"ACTN4",45763298.3539164,-0.21926900530944,0.246241050134662,-0.890464872487868,0.373216322198319,0.999923837534591
"PTRH2",440472.870982792,-2.56638999141149,2.88536036011725,-0.889452155399821,0.373760125576386,0.999923837534591
"PPP1R14C",2662140.9947544,2.26335168522001,2.54800937746985,0.888282321577441,0.374388906647271,0.999923837534591
"PRKAA2",2745703.62968263,-0.275340268741422,0.310032143245363,-0.888102329839762,0.374485709531674,0.999923837534591
"CTNNA3",13411025.2486185,-0.294892009370689,0.33333496107399,-0.884671708063746,0.376333718985901,0.999923837534591
"EIF2S2",1088758.87455,-2.55029030350563,2.88536017707195,-0.883872427356244,0.376765082995843,0.999923837534591
"TGFB1I1",441685.709113174,2.464565253189,2.7951391613855,0.881732576050832,0.377921440312467,0.999923837534591
"RAP1B",48230763.2238121,-0.134788851492231,0.152879281947543,-0.881668528103637,0.377956084941015,0.999923837534591
"DISC1",259976.083697824,2.542009597512,2.8853606145249,0.88100239003594,0.37831652638208,0.999923837534591
"CALM3",126576344.109682,0.178768721502101,0.202963161461028,0.880793934304316,0.378429363411617,0.999923837534591
"HADHB",279377298.584802,-0.137077094049228,0.155660978106861,-0.880613084386025,0.378527274207491,0.999923837534591
"CLCC1",97172.5967510225,-2.53462924018925,2.88536141959043,-0.878444281877532,0.379702662349392,0.999923837534591
"PSMC1",6154634.61800923,-0.302085061524913,0.343921391665015,-0.878354963796926,0.379751116579166,0.999923837534591
"KIAA1217",77802.5702238866,-2.53430773920879,2.88536175925433,-0.878332753624534,0.379763165981743,0.999923837534591
"S100A4",26437727.0329987,1.17251727788281,1.33641117706261,0.877362669519097,0.38028968271355,0.999923837534591
"TPD52L2",11203673.8286186,0.33429652647062,0.3811452912291,0.877084235758486,0.380440886475091,0.999923837534591
"PDCD5",8618172.58505984,0.327895759215618,0.375019952924552,0.874342169419409,0.381931940907235,0.999923837534591
"RUVBL2",3282885.61705366,-0.683976293135821,0.782837264715794,-0.873714530419213,0.382273735867533,0.999923837534591
"YBX1",8053191.03656655,0.253295608983996,0.290223846609169,0.872759464611114,0.382794198169329,0.999923837534591
"ABHD11",7541774.42593159,0.399691406312177,0.458368670329233,0.871986748189159,0.383215606955215,0.999923837534591
"RAB21",14729708.9933424,-0.193256859981602,0.221928891195544,-0.870805323905848,0.383860457848514,0.999923837534591
"CLTC",19452581.9587998,0.118813343139324,0.136448498519743,0.870755958682334,0.383887417069314,0.999923837534591
"C8B",623646.685409502,2.50870882181849,2.88536028399348,0.869461202379312,0.384594920113936,0.999923837534591
"ABR",46010.3851254703,2.50831744564308,2.88536316711083,0.869324691683337,0.384669561085218,0.999923837534591
"PTGES2",12935674.2920626,0.294685942803697,0.339083260880432,0.869066618147245,0.384810694080016,0.999923837534591
"PPOX",257684.675248709,-2.50617247293072,2.88536056223454,-0.868582078002009,0.385075760664878,0.999923837534591
"CXCL12",1058933.52190252,2.50136595900262,2.88536018909192,0.866916362282606,0.385987837682653,0.999923837534591
"PEA15",1667071.48005708,2.5004828783851,2.88536013987898,0.866610321472722,0.386155556313621,0.999923837534591
"GPX3",53615663.7085368,0.204327296668094,0.23586748560631,0.866280047641412,0.386336605206198,0.999923837534591
"SIRT5",7873896.79142758,0.250418464795832,0.289223936439767,0.865828976254127,0.386583956371806,0.999923837534591
"MFN2",6713904.94518594,-0.193578088623395,0.223621943311906,-0.865648897225589,0.386682732157999,0.999923837534591
"HEL-S-22",128198055.102286,0.226420456513601,0.261910803424485,0.864494528492727,0.387316284754197,0.999923837534591
"PFDN1",8680331.87049747,-1.32729355565053,1.53563924252949,-0.864326411367441,0.387408605310412,0.999923837534591
"UBFD1",312926.79482296,2.49287709227946,2.88536050847775,0.863974219150397,0.387602053139707,0.999923837534591
"PSMD1",5050079.40575677,0.249427928867488,0.289340869458805,0.862055641617541,0.388656899647751,0.999923837534591
"CBX3",1655718.89641978,2.48213429157566,2.88536013968695,0.860251119932972,0.389650630980001,0.999923837534591
"SRSF7",876091.190042389,2.47500072377231,2.88536021510293,0.857778765651976,0.39101463716179,0.999923837534591
"C1QA",8968625.24501901,2.01208585517761,2.34919200642356,0.856501235180361,0.391720589915022,0.999923837534591
"DNAJC11",9973303.08492034,-0.15417202000802,0.18011079123798,-0.855984358007246,0.392006431583593,0.999923837534591
"MMAB",1689886.02453818,1.29615143580955,1.51501033936155,0.855539663416271,0.392252456316165,0.999923837534591
"MYL9",9909141.60590226,1.83010267278849,2.1395588851384,0.855364479800285,0.392349401352451,0.999923837534591
"SLC44A2",861786.117244644,-2.460642433696,2.88536020295673,-0.852802513590676,0.393768829784614,0.999923837534591
"GCAT",101581.102679259,-2.45944865193064,2.88536131475156,-0.852388447629274,0.393998529852863,0.999923837534591
"KLKB1",99764.5134934465,2.45347933543774,2.88536145153586,0.850319579244316,0.39514743397876,0.999923837534591
"HCCS",2284847.7472946,-0.690657965994466,0.812444892633156,-0.850098230977888,0.395270475071015,0.999923837534591
"PLIN1",6581739.87770561,-1.52620083481859,1.79598313223189,-0.849785728734529,0.395444225440255,0.999923837534591
"CPPED1",2990890.24266325,1.12134328866066,1.32022722516369,0.84935628298502,0.395683071351423,0.999923837534591
"RPLP2",88373211.3118463,-0.105151209505427,0.124080019703655,-0.847446750545039,0.396746155708994,0.999923837534591
"HIST3H3",782087254.691024,-0.16900815688486,0.19943801917455,-0.84742195888409,0.39675996916927,0.999923837534591
"YWHAH",13137136.5463848,0.157720568989612,0.186170047124878,0.847185524338496,0.396891720756974,0.999923837534591
"PSMD2",5473778.89008261,-0.158917827219461,0.187979542513769,-0.845399584945901,0.397887776170156,0.999923837534591
"COL5A2",123288.96698321,2.43876489106923,2.88536117681955,0.845219971302658,0.397988033728076,0.999923837534591
"BRE",221097.20737393,2.43716596297598,2.88536067975576,0.844665965012834,0.398297367349094,0.999923837534591
"CRIP1",17295951.1444985,1.27716294570884,1.51246436403059,0.844425148838093,0.398431874038051,0.999923837534591
"ITIH3",384022.59868015,2.36711827060574,2.80729009942234,0.843204010548401,0.399114355820336,0.999923837534591
"MYH10",14857938.7301157,0.393083670172436,0.466181493186791,0.843198788277367,0.3991172760046,0.999923837534591
"PSMB2",2108779.43560977,1.62225485892426,1.92833821946797,0.841270915312688,0.400196180460801,0.999923837534591
"ETHE1",1494846.62178424,-1.62406278888896,1.93283378606163,-0.840249586177906,0.400768461310198,0.999923837534591
"MRRF",1324820.13902304,1.42899471284524,1.70121702495995,0.839983783302947,0.400917479084131,0.999923837534591
"HEL-S-14",20299182.6947367,0.743867041703279,0.885615109908498,0.839943936570974,0.400939821331745,0.999923837534591
"MAPK15",4116800.00052526,0.11962298552474,0.142475034678835,0.839606642626144,0.401128973566829,0.999923837534591
"DBT",22311798.585744,-0.224304231056641,0.267680694983563,-0.837954455663731,0.402056283017984,0.999923837534591
"EPS15L1",2132151.83079586,0.569969681092263,0.681260031511099,0.836640423228728,0.402794716486369,0.999923837534591
"BAG3",13708132.7890085,-0.172183720903583,0.206135347238862,-0.835294495630884,0.403551915825203,0.999923837534591
"ODR4",142681.25884436,2.40961286294943,2.88536101059336,0.835116595151432,0.403652063794487,0.999923837534591
"FKBP8",3345678.72866883,-0.676632533894021,0.810633532679432,-0.834695958921796,0.403888917529067,0.999923837534591
"DPP7",540542.189254243,-1.76044938770313,2.11139444615115,-0.833785174964465,0.404402050849501,0.999923837534591
"RTN4",12049257.3155778,-0.242527133029944,0.291229326596004,-0.832770297774237,0.404974289216776,0.999923837534591
"NPLOC4",885018.674326422,-0.702934138544536,0.846026659417863,-0.830865234232941,0.406049765444354,0.999923837534591
"ENTPD1",160364.92744665,2.39429287350075,2.88536089885815,0.829807070043912,0.406647872857574,0.999923837534591
"HEL-S-15",237856021.445127,-0.072094554811721,0.0870869802776706,-0.827845386093911,0.40775806755334,0.999923837534591
"SSR4",1932266.76282909,1.75511135539662,2.1227426173985,0.826813077106623,0.408343016815506,0.999923837534591
"DBN1",281246.87945478,2.38543388734006,2.88536053380362,0.826736852949004,0.408386228402098,0.999923837534591
"GBAS",156394373.371544,-0.110543260825016,0.133761790255311,-0.826418819709442,0.408566551294493,0.999923837534591
"NDUFC1",4092124.70596978,2.38137260867427,2.88536008719356,0.825329434355109,0.409184585321517,0.999923837534591
"OAT",336855.475379821,2.38069452393826,2.88536045373834,0.82509432083391,0.409318043717887,0.999923837534591
"LMNB2",18438851.287035,-0.174224350810329,0.211411409942054,-0.824100983282229,0.409882181506543,0.999923837534591
"ABAT",1321960.14816398,2.29942624319399,2.7993939397482,0.821401450701439,0.411417637508376,0.999923837534591
"COX5A",780615758.377084,-0.100156059931955,0.121991111317874,-0.821011128187669,0.411639929571335,0.999923837534591
"COQ6",7849364.91540196,-0.286784652752764,0.349312609381518,-0.820997138524532,0.411647898128661,0.999923837534591
"LACTB",4278187.95821259,-0.217210102962707,0.265500494963767,-0.818115623446765,0.413291168569649,0.999923837534591
"CLGN",5036962.66571271,-0.384828248303534,0.471734014859232,-0.815773796634886,0.414629522642785,0.999923837534591
"HIST1H1E",379395320.093761,0.111463707035613,0.136892602644672,0.81424200345534,0.415506327115053,0.999923837534591
